"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"71624099999","2023-04-15","  43.8","000000","999.9","  80.4","  54.7","  8.9"," 0.00","1009.9","999.9","989.6","  65.3"," 15.0","  4.3"
"71624099999","2023-04-16","  46.6","010000"," 18.1","  75.4","  52.7"," 13.0"," 0.00","1006.4","999.9","986.1","  64.8"," 15.0","  5.6"
"71624099999","2023-04-17","  41.0","010000"," 28.9","  66.9","  37.4"," 22.0"," 0.12","1001.2","999.9","980.5","  47.6"," 13.8"," 13.0"
"71624099999","2023-04-18","  31.2","011000"," 34.0","  39.2","  33.8"," 26.0"," 0.04","1004.2","999.9","983.1","  37.8"," 14.2"," 14.8"
"71624099999","2023-04-19","  26.6","001000"," 24.1","  48.2","  33.8"," 18.1"," 0.02","1017.4","999.9","996.0","  38.4"," 15.0"," 12.3"
"71624099999","2023-04-20","  31.4","010000"," 20.0","  50.0","  37.4"," 13.0"," 0.02","1022.8","999.9","001.5","  44.0"," 14.8","  9.2"
"71624099999","2023-04-21","  36.3","010010"," 18.1","  66.7","  45.7"," 15.9"," 0.00","1014.2","999.9","993.4","  52.5"," 14.7","  8.1"
"71624099999","2023-04-22","  47.9","010010"," 19.0","  53.6","  46.4"," 15.0"," 1.02","1007.9","999.9","987.1","  48.7"," 10.5","  8.5"
"71624099999","2023-04-23","  37.5","010000"," 15.9","  52.5","  38.5"," 11.1"," 0.03","1012.5","999.9","991.5","  44.7"," 15.0","  7.7"
"71624099999","2023-04-24","  34.0","011000"," 21.0","  48.9","  38.5"," 14.0"," 0.01","1018.3","999.9","997.1","  42.6"," 15.0","  7.7"
"71624099999","2023-04-25","  29.1","010000"," 25.1","  52.2","  34.9"," 18.1"," 0.00","1020.9","999.9","999.6","  42.9"," 15.0","  8.9"
"71624099999","2023-04-26","  34.4","010000"," 15.0","  52.3","  33.1","  8.9"," 0.01","1022.5","999.9","001.1","  41.3"," 15.0","  6.1"
"71624099999","2023-04-27","  31.7","000000"," 15.0","  53.6","  33.8","  8.9"," 0.01","1022.9","999.9","001.6","  43.4"," 15.0","  5.6"
"71624099999","2023-04-28","  37.5","010000"," 17.1","  55.4","  44.4"," 12.0"," 0.00","1016.8","999.9","995.8","  48.7"," 13.5","  7.3"
"71624099999","2023-04-29","  46.7","010000"," 28.9","  50.2","  42.8"," 21.0"," 0.48","1008.5","999.9","987.6","  46.7","  6.4"," 10.5"
"71624099999","2023-04-30","  48.7","010000","999.9","  51.8","  46.4"," 11.1"," 0.21"," 998.0","999.9","977.4","  48.9"," 10.6","  6.3"
"71624099999","2023-05-01","  41.6","011000"," 28.9","  52.3","  39.7"," 20.0"," 0.33"," 988.9","999.9","969.7","  45.6"," 14.7","  9.8"
"71624099999","2023-05-02","  39.3","010000","999.9","  51.1","  38.1"," 11.1"," 0.11"," 991.0","999.9","971.3","  41.8"," 13.0","  7.0"
"71624099999","2023-05-03","  41.9","010000"," 22.0","  50.0","  35.6"," 15.9"," 0.48"," 999.9","999.9","979.0","  42.2"," 10.8","  8.8"
"71624099999","2023-05-04","  43.6","010000","999.9","  52.0","  36.3"," 12.0"," 0.12","1012.3","999.9","991.4","  48.2"," 15.0","  6.9"
"71624099999","2023-05-05","  41.8","010000","999.9","  57.2","  46.4","  8.0"," 0.01","1023.0","999.9","001.9","  50.1"," 14.2","  4.5"
"71624099999","2023-05-06","  38.8","000000","999.9","  64.4","  42.6","  8.9"," 0.00","1026.2","999.9","005.2","  53.7"," 15.0","  4.1"
"71624099999","2023-05-07","  41.6","010000","999.9","  64.2","  38.7"," 11.1"," 0.28","1017.5","999.9","996.8","  54.8"," 13.8","  4.7"
"71624099999","2023-05-08","  42.7","010000"," 17.1","  66.2","  48.2"," 12.0"," 0.15","1013.7","999.9","993.0","  55.8"," 14.3","  8.1"
"71624099999","2023-05-09","  28.6","000000"," 20.0","  67.3","  43.9"," 14.0"," 0.00","1017.9","999.9","997.1","  53.3"," 15.0","  8.1"
"71624099999","2023-05-10","  32.7","000000","999.9","  69.8","  42.8"," 14.0"," 0.00","1021.7","999.9","000.9","  56.7"," 15.0","  6.6"
"71624099999","2023-05-11","  44.5","000000"," 20.0","  78.8","  51.8"," 17.1"," 0.00","1019.3","999.9","998.8","  64.0"," 15.4","  6.1"
"71624099999","2023-05-12","  46.5","000000"," 21.0","  82.4","  60.8"," 15.9"," 0.00","1017.7","999.9","997.3","  69.7"," 15.0","  6.8"
"71624099999","2023-05-13","  44.8","000000"," 22.0","  83.1","  57.0"," 15.9"," 0.00","1020.1","999.9","999.6","  66.0"," 15.0","  7.9"
"71624099999","2023-05-14","  32.7","000000"," 20.0","  73.9","  47.3"," 17.1"," 0.00","1027.3","999.9","006.4","  57.2"," 15.0"," 10.2"
"71624099999","2023-05-15","  28.6","000000"," 19.0","  73.4","  46.4"," 15.0"," 0.00","1025.4","999.9","004.6","  58.6"," 15.0","  9.9"
"71624099999","2023-05-16","  36.3","000000"," 29.9","  75.2","  50.0"," 21.0"," 0.00","1009.3","999.9","988.8","  59.3"," 15.0"," 10.9"
"71624099999","2023-05-17","  27.7","000000"," 25.1","  57.2","  33.8"," 18.1"," 0.00","1014.2","999.9","993.1","  44.7"," 14.9"," 10.5"
"71624099999","2023-05-18","  25.8","000000","999.9","  57.2","  34.7"," 11.1"," 0.00","1022.3","999.9","001.1","  45.6"," 15.0","  5.6"
"71624099999","2023-05-19","  38.9","000000"," 22.9","  71.6","  44.6"," 15.0"," 0.00","1017.7","999.9","996.9","  55.8"," 14.8","  5.2"
"71624099999","2023-05-20","  54.3","010010"," 24.1","  72.0","  44.6"," 17.1"," 1.16","1012.7","999.9","992.2","  59.2","  8.8","  6.9"
"71624099999","2023-05-21","  46.4","000000","999.9","  75.2","  48.2"," 19.0"," 0.00","1015.2","999.9","994.6","  60.3"," 15.0"," 10.2"
"71624099999","2023-05-22","  39.4","000000"," 18.1","  75.4","  47.5"," 14.0"," 0.00","1022.9","999.9","002.1","  56.1"," 15.0","  8.1"
"71624099999","2023-05-23","  36.2","000000","999.9","  68.7","  47.1","  8.0"," 0.00","1023.8","999.9","003.0","  58.5"," 15.0","  4.6"
"71624099999","2023-05-24","  43.9","010000"," 24.1","  68.7","  47.1"," 18.1"," 0.00","1020.1","999.9","999.4","  57.7"," 14.7","  9.4"
"71624099999","2023-05-25","  32.7","000000"," 24.1","  60.8","  39.2"," 17.1"," 0.00","1026.3","999.9","005.2","  49.6"," 15.0","  9.1"
"71624099999","2023-05-26","  32.7","000000","999.9","  68.4","  39.4"," 15.0"," 0.00","1027.0","999.9","006.1","  56.5"," 15.0","  7.4"
"71624099999","2023-05-27","  35.4","000000","999.9","  75.2","  47.7","  8.9"," 0.00","1026.8","999.9","006.1","  62.5"," 15.0","  4.2"
"71624099999","2023-05-28","  36.5","000000"," 18.1","  82.4","  54.7"," 11.1"," 0.00","1021.8","999.9","001.4","  68.5"," 15.0","  4.8"
"71624099999","2023-05-29","  41.0","000000"," 15.0","  82.0","  52.9"," 13.0"," 0.00","1017.4","999.9","997.1","  68.3"," 15.0","  7.8"
"71624099999","2023-05-30","  45.4","000000","999.9","  80.6","  59.0","  8.0"," 0.00","1018.6","999.9","998.2","  69.8"," 15.0","  4.7"
"71624099999","2023-05-31","  53.7","000000","999.9","  86.0","  63.7"," 11.1"," 0.00","1019.4","999.9","999.2","  73.6"," 14.8","  4.3"
"71624099999","2023-06-01","  54.1","000000","999.9","  87.8","  66.2","  8.0"," 0.00","1019.3","999.9","999.2","  78.7"," 15.0","  4.5"
"71624099999","2023-06-02","  53.6","010010"," 20.0","  90.1","  64.8"," 15.0"," 0.00","1017.0","999.9","997.0","  79.2"," 15.0","  9.9"
"71624099999","2023-06-03","  55.8","000010"," 21.0","  90.1","  65.1"," 15.0"," 0.02","1017.4","999.9","997.1","  70.6"," 14.6","  8.8"
"71624099999","2023-06-04","  37.7","000000","999.9","  71.8","  52.7"," 11.1"," 0.00","1020.6","999.9","000.0","  62.9"," 15.0","  6.8"
"71624099999","2023-06-05","  41.9","000000","999.9","  76.1","  52.7","  8.9"," 0.00","1016.4","999.9","996.0","  65.7"," 13.9","  5.1"
"71624099999","2023-06-06","  47.5","000000"," 26.0","  76.8","  56.3"," 19.0"," 0.00","1010.7","999.9","990.5","  66.6","  9.2"," 12.4"
"71624099999","2023-06-07","  35.7","000000"," 22.9","  73.9","  53.4"," 19.0"," 0.00","1008.3","999.9","988.0","  62.0"," 11.0"," 11.8"
"71624099999","2023-06-08","  44.3","010000"," 17.1","  70.3","  53.4"," 14.0"," 0.00","1008.2","999.9","987.8","  60.8"," 10.7","  9.2"
"71624099999","2023-06-09","  50.1","010000"," 20.0","  69.8","  51.8"," 14.0"," 0.17","1009.3","999.9","988.8","  59.5"," 13.0","  8.9"
"71624099999","2023-06-10","  47.2","000000"," 19.0","  78.8","  53.6"," 14.0"," 0.00","1007.9","999.9","987.7","  67.2"," 15.0","  6.9"
"71624099999","2023-06-11","  51.7","010000","999.9","  81.1","  52.7","  9.9"," 0.02","1008.4","999.9","988.3","  68.1"," 13.1","  5.1"
"71624099999","2023-06-12","  59.3","010000"," 22.9","  73.6","  58.8"," 21.0"," 1.46","1002.9","999.9","982.7","  61.1","  5.7","  8.7"
"71624099999","2023-06-13","  49.7","010000"," 22.0","  67.8","  51.3"," 17.1"," 0.14","1004.3","999.9","983.9","  57.9"," 14.6","  8.2"
"71624099999","2023-06-14","  52.9","010000"," 25.1","  69.1","  51.3"," 20.0"," 0.16","1000.9","999.9","980.7","  59.7"," 14.0","  9.0"
"71624099999","2023-06-15","  51.2","010000","999.9","  69.8","  53.4","  8.9"," 0.00","1004.5","999.9","984.2","  62.1"," 15.0","  6.1"
"71624099999","2023-06-16","  55.6","010000"," 22.9","  72.7","  52.0"," 15.0"," 0.09","1007.5","999.9","987.2","  63.3"," 12.4","  9.5"
"71624099999","2023-06-17","  48.0","000000"," 24.1","  77.0","  54.9"," 19.0"," 0.00","1010.2","999.9","989.9","  67.2","  9.7"," 12.2"
"71624099999","2023-06-18","  45.0","000000"," 21.0","  77.7","  52.7"," 14.0"," 0.00","1012.3","999.9","992.1","  68.6"," 12.1","  7.9"
"71624099999","2023-06-19","  54.3","000000"," 19.0","  77.4","  55.9"," 13.0"," 0.00","1015.5","999.9","995.2","  68.1"," 12.4","  6.6"
"71624099999","2023-06-20","  53.0","000000"," 21.0","  78.8","  64.4"," 17.1"," 0.00","1020.4","999.9","000.0","  71.3"," 15.0","  9.2"
"71624099999","2023-06-21","  53.4","000000"," 17.1","  80.6","  61.9"," 13.0"," 0.00","1022.7","999.9","002.4","  72.4"," 15.0","  6.6"
"71624099999","2023-06-22","  52.5","000000"," 20.0","  80.8","  59.7"," 14.0"," 0.00","1020.9","999.9","000.5","  70.8"," 15.0","  5.8"
"71624099999","2023-06-23","  59.9","010000","999.9","  77.7","  59.7","  8.0"," 0.02","1015.1","999.9","994.9","  70.0"," 14.2","  4.7"
"71624099999","2023-06-24","  66.9","010000"," 15.0","  78.8","  66.2","  8.0"," 0.21","1011.3","999.9","991.2","  70.6"," 12.9","  4.4"
"71624099999","2023-06-25","  63.9","000000"," 15.9","  82.4","  66.0"," 11.1"," 0.00","1009.5","999.9","989.5","  74.2"," 15.0","  6.0"
"71624099999","2023-06-26","  66.4","010010"," 24.1","  82.6","  64.8"," 20.0"," 1.46","1002.5","999.9","982.6","  70.7"," 13.5","  8.0"
"71624099999","2023-06-27","  65.3","010000"," 25.1","  75.2","  66.2"," 19.0"," 0.16","1001.2","999.9","981.3","  69.4"," 11.1","  6.5"
"71624099999","2023-06-28","  53.9","000000"," 25.1","  75.2","  59.0"," 18.1"," 0.31","1010.9","999.9","990.6","  65.1","  5.1"," 14.4"
"71624099999","2023-06-29","  43.6","000000","999.9","  77.7","  55.4"," 12.0"," 0.00","1016.6","999.9","996.2","  66.6"," 14.1","  5.9"
"71624099999","2023-06-30","  58.0","010000"," 15.9","  78.1","  55.6"," 12.0"," 0.02","1014.6","999.9","994.4","  70.9","  7.5","  5.3"
"71624099999","2023-07-01","  66.1","010010"," 19.0","  83.3","  65.3"," 13.0"," 0.00","1012.0","999.9","991.9","  73.7","  9.2","  5.2"
"71624099999","2023-07-02","  68.5","010000","999.9","  83.3","  65.3","  7.0"," 0.25","1009.4","999.9","989.5","  72.8","  6.8","  3.2"
"71624099999","2023-07-03","  65.3","010000","999.9","  78.8","  68.0","  8.0"," 0.11","1010.4","999.9","990.3","  71.5"," 12.6","  4.2"
"71624099999","2023-07-04","  63.6","000000","999.9","  87.8","  64.4"," 14.0"," 0.00","1013.5","999.9","993.5","  76.0"," 15.0","  4.0"
"71624099999","2023-07-05","  66.5","000000"," 19.0","  87.8","  69.8"," 13.0"," 0.00","1015.1","999.9","995.2","  80.7"," 15.0","  6.3"
"71624099999","2023-07-06","  66.9","010000"," 27.0","  88.5","  69.3"," 18.1"," 0.00","1012.3","999.9","992.2","  77.1"," 14.2","  6.5"
"71624099999","2023-07-07","  60.9","000000"," 18.1","  85.6","  66.9"," 14.0"," 0.18","1011.9","999.9","991.8","  73.2"," 15.0","  9.2"
"71624099999","2023-07-08","  54.0","010000"," 15.0","  79.2","  56.3","  9.9"," 0.00","1012.5","999.9","992.3","  67.9"," 14.7","  5.9"
"71624099999","2023-07-09","  60.6","010000"," 15.0","  77.2","  56.3","  9.9"," 0.03","1010.2","999.9","989.9","  68.0"," 14.6","  5.4"
"71624099999","2023-07-10","  56.5","000000"," 17.1","  83.1","  59.0"," 14.0"," 0.00","1011.0","999.9","990.9","  72.6"," 15.0","  6.9"
"71624099999","2023-07-11","  59.8","010000"," 24.1","  86.2","  57.9"," 19.0"," 0.00","1010.3","999.9","990.3","  75.9"," 14.8","  9.6"
"71624099999","2023-07-12","  55.0","010000"," 15.9","  86.4","  54.5"," 14.0"," 0.08","1013.1","999.9","992.8","  68.0"," 15.0","  7.2"
"71624099999","2023-07-13","  60.7","010010"," 27.0","  78.8","  54.5"," 21.0"," 0.98","1007.4","999.9","987.3","  69.5"," 13.0","  9.3"
"71624099999","2023-07-14","  58.6","000000"," 18.1","  77.0","  57.0","  9.9"," 0.00","1011.5","999.9","991.2","  68.5"," 15.0","  5.9"
"71624099999","2023-07-15","  66.0","010000","999.9","  78.1","  57.0","  8.9"," 0.06","1011.3","999.9","991.2","  71.5"," 14.2","  4.5"
"71624099999","2023-07-16","  67.4","010000","999.9","  80.6","  67.5","  8.9"," 0.40","1008.8","999.9","988.8","  72.1"," 11.5","  4.4"
"71624099999","2023-07-17","  61.3","010000"," 22.9","  82.0","  62.8"," 15.0"," 0.00","1009.4","999.9","989.4","  72.6"," 11.8","  9.1"
"71624099999","2023-07-18","  58.9","010000"," 25.1","  80.4","  62.8"," 19.0"," 0.04","1012.8","999.9","992.7","  71.1"," 14.8","  5.9"
"71624099999","2023-07-19","  56.4","000000","999.9","  79.0","  59.4","  8.9"," 0.00","1017.0","999.9","996.7","  69.2"," 15.0","  5.3"
"71624099999","2023-07-20","  60.9","010010"," 25.1","  80.6","  66.0"," 12.0"," 0.00","1014.1","999.9","994.0","  73.2"," 14.6","  5.9"
"71624099999","2023-07-21","  61.2","010010"," 24.1","  81.1","  63.3"," 18.1"," 0.05","1008.0","999.9","987.9","  70.2"," 14.3"," 10.4"
"71624099999","2023-07-22","  56.9","000000"," 18.1","  82.4","  62.6"," 14.0"," 0.00","1011.2","999.9","991.1","  72.4"," 15.0","  7.7"
"71624099999","2023-07-23","  57.0","010010"," 21.0","  82.6","  60.8"," 15.0"," 0.00","1012.7","999.9","992.5","  70.3"," 14.5","  6.1"
"71624099999","2023-07-24","  62.4","010010"," 22.9","  82.4","  63.5"," 20.0"," 0.14","1015.6","999.9","995.4","  70.5"," 14.8","  5.5"
"71624099999","2023-07-25","  64.0","010010","999.9","  82.8","  63.1","  9.9"," 0.20","1017.2","999.9","996.9","  71.8"," 14.4","  4.7"
"71624099999","2023-07-26","  65.6","010000"," 20.0","  86.4","  63.7"," 14.0"," 0.00","1015.0","999.9","995.0","  77.4"," 11.9","  7.9"
"71624099999","2023-07-27","  69.3","010000"," 22.9","  87.4","  68.7"," 15.9"," 0.89","1010.0","999.9","990.0","  75.8"," 12.9","  7.8"
"71624099999","2023-07-28","  66.6","000000","999.9","  87.8","  69.3","  9.9"," 0.00","1014.4","999.9","994.4","  78.0"," 13.4","  5.5"
"71624099999","2023-07-29","  66.5","010000","999.9","  84.2","  64.4"," 17.1"," 0.69","1011.9","999.9","991.9","  73.1"," 13.1","  8.9"
"71624099999","2023-07-30","  55.4","000000"," 17.1","  76.3","  54.7"," 13.0"," 0.00","1015.7","999.9","995.4","  66.4"," 15.0","  6.2"
"71624099999","2023-07-31","  53.7","010000"," 22.0","  75.4","  54.7"," 17.1"," 0.00","1016.5","999.9","996.1","  67.4"," 15.0","  9.4"
"71624099999","2023-08-01","  48.5","010000","999.9","  75.6","  55.8"," 12.0"," 0.00","1021.7","999.9","001.2","  66.1"," 15.0","  6.6"
"71624099999","2023-08-02","  54.8","010000"," 15.9","  77.0","  60.6"," 11.1"," 0.00","1021.7","999.9","001.2","  68.6"," 15.0","  4.5"
"71624099999","2023-08-03","  63.7","010000"," 22.0","  84.2","  66.2"," 15.9"," 0.07","1014.4","999.9","994.3","  74.8"," 14.3","  8.3"
"71624099999","2023-08-04","  62.4","010010"," 32.1","  84.6","  62.2"," 26.0"," 0.03","1011.4","999.9","991.3","  71.3"," 14.0","  9.1"
"71624099999","2023-08-05","  57.4","000000"," 20.0","  81.0","  62.2"," 14.0"," 0.00","1017.2","999.9","996.9","  69.6"," 14.6","  8.4"
"71624099999","2023-08-06","  55.5","010000"," 19.0","  77.2","  58.1"," 14.0"," 0.00","1016.0","999.9","995.7","  68.4"," 15.0","  6.2"
"71624099999","2023-08-07","  64.8","010000"," 19.0","  77.2","  58.1"," 14.0"," 0.51","1005.8","999.9","985.9","  71.5"," 12.5","  8.4"
"71624099999","2023-08-08","  60.5","010000"," 28.9","  78.8","  64.2"," 22.0"," 0.06","1004.1","999.9","984.1","  69.4"," 14.3"," 14.2"
"71624099999","2023-08-09","  57.7","000000"," 17.1","  83.1","  60.8"," 12.0"," 0.00","1008.1","999.9","988.1","  72.6"," 15.0","  6.8"
"71624099999","2023-08-10","  61.3","010000"," 31.1","  83.8","  61.2"," 24.1"," 0.01","1004.2","999.9","984.3","  72.4"," 15.0","  8.0"
"71624099999","2023-08-11","  55.4","000000"," 17.1","  78.8","  59.0"," 13.0"," 0.00","1008.1","999.9","988.0","  69.4"," 15.0","  8.2"
"71624099999","2023-08-12","  62.5","010000"," 24.1","  83.1","  59.0"," 18.1"," 0.05","1007.4","999.9","987.4","  73.2"," 14.6","  7.9"
"71624099999","2023-08-13","  59.6","000000"," 22.0","  85.1","  59.0"," 17.1"," 0.00","1010.9","999.9","990.8","  70.5"," 15.0","  9.3"
"71624099999","2023-08-14","  58.4","000000","999.9","  78.8","  58.6"," 12.0"," 0.00","1015.3","999.9","995.0","  67.8"," 15.0","  6.5"
"71624099999","2023-08-15","  57.9","010000","999.9","  74.7","  58.6","  8.9"," 0.00","1010.8","999.9","990.6","  68.9"," 14.4","  5.6"
"71624099999","2023-08-16","  62.0","010000"," 15.9","  80.6","  64.4","  9.9"," 0.26","1012.5","999.9","992.4","  71.0"," 11.5","  6.2"
"71624099999","2023-08-17","  61.4","000000"," 27.0","  81.1","  64.2"," 18.1"," 0.00","1009.8","999.9","989.7","  71.5"," 13.3","  9.0"
"71624099999","2023-08-18","  56.2","010010"," 38.1","  79.7","  56.8"," 22.9"," 0.45","1006.3","999.9","986.0","  63.6"," 14.5"," 15.0"
"71624099999","2023-08-19","  51.9","000000"," 22.0","  77.0","  55.4"," 15.0"," 0.00","1015.2","999.9","994.8","  65.3"," 15.0"," 11.5"
"71624099999","2023-08-20","  60.0","000000"," 17.1","  84.2","  60.3"," 13.0"," 0.00","1016.6","999.9","996.3","  70.8"," 15.0","  7.0"
"71624099999","2023-08-21","  62.1","000000"," 15.0","  84.7","  59.5"," 12.0"," 0.00","1020.1","999.9","999.9","  72.9"," 14.0","  8.4"
"71624099999","2023-08-22","  52.2","000000"," 17.1","  76.3","  56.7"," 12.0"," 0.00","1023.7","999.9","003.2","  66.7"," 15.0","  8.0"
"71624099999","2023-08-23","  54.8","010000","999.9","  75.7","  56.7","  8.0"," 0.18","1020.1","999.9","999.6","  65.3"," 14.1","  4.5"
"71624099999","2023-08-24","  61.8","010000","999.9","  71.6","  63.7","  8.0"," 0.00","1012.2","999.9","991.9","  67.2"," 14.5","  4.4"
"71624099999","2023-08-25","  65.9","010000"," 15.0","  75.4","  67.3"," 12.0"," 0.36","1009.9","999.9","989.8","  70.5"," 10.5","  6.9"
"71624099999","2023-08-26","  61.0","010000"," 22.9","  75.2","  60.8"," 15.9"," 0.14","1013.3","999.9","993.1","  68.5"," 14.8","  7.3"
"71624099999","2023-08-27","  51.8","000000"," 19.0","  74.8","  52.2"," 12.0"," 0.04","1017.6","999.9","997.0","  62.0"," 14.9","  7.9"
"71624099999","2023-08-28","  54.4","000000","999.9","  73.4","  57.2","  8.9"," 0.00","1016.7","999.9","996.2","  65.0"," 15.0","  4.2"
"71624099999","2023-08-29","  54.0","000000"," 18.1","  75.2","  55.4"," 11.1"," 0.00","1013.2","999.9","992.9","  66.1"," 15.0","  4.5"
"71624099999","2023-08-30","  57.4","010000"," 24.1","  75.0","  54.3"," 19.0"," 0.17","1009.2","999.9","988.9","  63.1"," 14.6"," 12.2"
"71624099999","2023-08-31","  47.0","000000","999.9","  71.6","  50.0"," 17.1"," 0.00","1018.6","999.9","998.0","  60.5"," 15.0","  6.6"
"71624099999","2023-09-01","  52.5","000000"," 15.0","  73.6","  54.5","  9.9"," 0.00","1024.2","999.9","003.7","  65.0"," 15.0","  4.8"
"71624099999","2023-09-02","  58.6","010000"," 22.0","  79.2","  53.2"," 19.0"," 0.00","1018.9","999.9","998.5","  68.1"," 15.0","  7.1"
"71624099999","2023-09-03","  64.4","000000"," 19.0","  88.0","  56.8"," 14.0"," 0.01","1013.4","999.9","993.2","  74.2"," 15.0","  7.9"
"71624099999","2023-09-04","  67.2","000000"," 19.0","  93.2","  69.8"," 15.0"," 0.00","1011.5","999.9","991.7","  79.8"," 15.0","  7.5"
"71624099999","2023-09-05","  69.1","000000"," 15.0","  93.2","  68.0","  9.9"," 0.00","1014.4","999.9","994.5","  79.3"," 15.0","  5.4"
"71624099999","2023-09-06","  69.9","010000"," 24.1","  91.6","  69.1"," 17.1"," 0.00","1011.5","999.9","991.6","  80.1"," 15.0","  7.2"
"71624099999","2023-09-07","  69.0","010010"," 21.0","  82.4","  69.8"," 15.9"," 0.12","1007.3","999.9","987.4","  75.2"," 14.5","  7.6"
"71624099999","2023-09-08","  56.3","010000"," 20.0","  84.2","  58.5"," 17.1"," 0.00","1013.6","999.9","993.2","  63.9"," 15.0"," 12.0"
"71624099999","2023-09-09","  55.3","000000"," 20.0","  68.9","  58.5"," 15.0"," 0.00","1020.3","999.9","999.8","  63.1"," 15.0","  7.3"
"71624099999","2023-09-10","  59.6","000000","999.9","  73.2","  59.9","  9.9"," 0.00","1019.9","999.9","999.4","  66.6"," 15.0","  4.9"
"71624099999","2023-09-11","  58.7","000000","999.9","  76.3","  60.1","  8.9"," 0.00","1019.0","999.9","998.6","  67.4"," 15.0","  5.1"
"71624099999","2023-09-12","  61.3","010000"," 19.0","  76.3","  60.1"," 13.0"," 0.24","1014.3","999.9","994.0","  68.1"," 14.1","  5.6"
"71624099999","2023-09-13","  51.8","000000"," 20.0","  73.6","  53.2"," 15.0"," 0.00","1015.2","999.9","994.7","  60.9"," 15.0"," 10.0"
"71624099999","2023-09-14","  46.9","000000"," 15.0","  68.0","  50.0"," 11.1"," 0.00","1020.0","999.9","999.3","  58.4"," 15.0","  6.7"
"71624099999","2023-09-15","  47.0","000000","999.9","  68.7","  47.7","  8.9"," 0.00","1022.8","999.9","002.0","  59.2"," 15.0","  5.1"
"71624099999","2023-09-16","  48.8","000000","999.9","  73.4","  47.7"," 11.1"," 0.00","1018.4","999.9","997.9","  62.3"," 15.0","  5.0"
"71624099999","2023-09-17","  52.3","000000"," 15.9","  75.4","  50.2"," 12.0"," 0.00","1013.4","999.9","993.0","  64.5"," 15.0","  4.9"
"71624099999","2023-09-18","  53.7","010000"," 22.9","  74.5","  54.1"," 19.0"," 0.00","1011.5","999.9","991.1","  62.8"," 15.0","  8.6"
"71624099999","2023-09-19","  48.8","000000"," 20.0","  71.4","  49.3"," 15.0"," 0.00","1014.6","999.9","993.9","  54.8"," 15.0","  9.4"
"71624099999","2023-09-20","  44.0","000000","999.9","  69.8","  46.4","  8.0"," 0.00","1021.6","999.9","000.8","  56.8"," 15.0","  4.7"
"71624099999","2023-09-21","  50.9","000000","999.9","  71.6","  57.2","  8.0"," 0.00","1025.1","999.9","004.5","  63.7"," 15.0","  3.9"
"71624099999","2023-09-22","  52.2","000000","999.9","  72.0","  55.4","  9.9"," 0.00","1026.5","999.9","005.9","  64.5"," 15.0","  5.4"
"71624099999","2023-09-23","  54.9","000000"," 19.0","  72.3","  53.1"," 13.0"," 0.00","1024.2","999.9","003.5","  62.6"," 15.0","  6.7"
"71624099999","2023-09-24","  52.6","000000"," 19.0","  72.5","  53.1"," 13.0"," 0.00","1020.5","999.9","999.9","  62.3"," 15.0","  7.2"
"71624099999","2023-09-25","  52.6","000000"," 20.0","  75.2","  59.0"," 14.0"," 0.00","1020.7","999.9","000.2","  65.8"," 15.0","  7.8"
"71624099999","2023-09-26","  51.4","000000"," 22.9","  75.9","  57.9"," 15.0"," 0.00","1026.5","999.9","005.8","  64.1"," 14.8"," 11.3"
"71624099999","2023-09-27","  46.4","000000"," 21.0","  68.5","  57.2"," 14.0"," 0.00","1026.8","999.9","006.2","  63.0"," 15.0","  9.4"
"71624099999","2023-09-28","  47.8","010000"," 21.0","  68.5","  55.9"," 15.9"," 0.00","1023.1","999.9","002.5","  60.9"," 15.0","  7.5"
"71624099999","2023-09-29","  54.4","010000","999.9","  70.5","  52.9","  9.9"," 0.07","1021.7","999.9","001.1","  62.3"," 14.6","  4.8"
"71624099999","2023-09-30","  57.2","000000","999.9","  73.8","  52.9","  8.0"," 0.00","1023.8","999.9","003.2","  63.6"," 13.4","  4.5"
"71624099999","2023-10-01","  56.6","000000","999.9","  80.6","  59.0","  9.9"," 0.00","1025.8","999.9","005.3","  67.1"," 15.0","  4.7"
"71624099999","2023-10-02","  58.6","000000","999.9","  81.1","  57.9","  8.9"," 0.00","1024.1","999.9","003.7","  69.2"," 15.0","  5.4"
"71624099999","2023-10-03","  60.2","000000","999.9","  86.2","  59.7","  8.0"," 0.00","1021.5","999.9","001.3","  73.2"," 14.2","  4.0"
"71624099999","2023-10-04","  61.3","000000","999.9","  86.7","  60.4","  9.9"," 0.00","1020.0","999.9","999.7","  72.6"," 15.0","  4.4"
"71624099999","2023-10-05","  62.6","000000","999.9","  82.2","  62.1"," 11.1"," 0.00","1016.5","999.9","996.2","  70.4"," 15.0","  5.7"
"71624099999","2023-10-06","  58.7","010000"," 24.1","  78.6","  60.8"," 18.1"," 0.52","1010.8","999.9","990.5","  66.2"," 12.8","  9.6"
"71624099999","2023-10-07","  45.4","010000"," 26.0","  73.6","  49.1"," 18.1"," 0.01","1009.3","999.9","988.8","  55.7"," 14.9","  8.8"
"71624099999","2023-10-08","  40.6","010000"," 28.9","  50.0","  44.6"," 21.0"," 0.02","1002.9","999.9","982.1","  47.3"," 14.5"," 14.0"
